id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Label
260,0,192.168.0.131,7e:d1:9d:c4:d1:73,7e:d1:9d,1900,10.48.91.119,9e:a7:07:1a:a0:d2,9e:a7:07,63803,17,4,0,0,1627614888351,1627615008350,119999,2,760,1627614888351,1627615008350,119999,2,760,0,0,0,0,0,380,380.0,0.0,380,380,380.0,0.0,380,0,0.0,0.0,0,119999,119999.0,0.0,119999,119999,119999.0,0.0,119999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,,,,,,normal
213,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,64339,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615134702,1627615139706,5004,2,152,1627615134702,1627615139706,5004,2,152,0,0,0,0,0,76,76.0,0.0,76,76,76.0,0.0,76,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Facebook,Network,0,6,api.facebook.com,,,,,arp_spoofing
488,0,10.48.2.207,d2:19:d4:e9:94:86,d2:19:d4,60560,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615612642,1627615613086,444,2,334,1627615612642,1627615613086,444,2,334,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,444,444.0,0.0,444,444,444.0,0.0,444,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
380,0,10.50.74.3,d2:19:d4:e9:94:86,d2:19:d4,49403,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615569439,1627615569439,0,1,167,1627615569439,1627615569439,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
601,0,192.168.0.131,7e:d1:9d:c4:d1:73,7e:d1:9d,48627,114.114.114.114,d2:19:d4:e9:94:86,d2:19:d4,53,17,4,0,0,1627615003189,1627615003393,204,2,231,1627615003189,1627615003189,0,1,73,1627615003393,1627615003393,0,1,158,73,115.5,60.10407640085654,158,73,73.0,0.0,73,158,158.0,0.0,158,204,204.0,0.0,204,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,www.baidu.com,,,,,normal
191,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,55221,8.8.8.8,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615540275,1627615540275,0,1,89,1627615540275,1627615540275,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,normal
183,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,40485,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615524451,1627615524451,0,1,78,1627615524451,1627615524451,0,1,78,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googleapis.com,,,,,arp_spoofing
245,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,53563,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615547150,1627615547150,0,1,79,1627615547150,1627615547150,0,1,79,0,0,0,0,0,79,79.0,0.0,79,79,79.0,0.0,79,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,play.googleapis.com,,,,,arp_spoofing
136,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,42305,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615519756,1627615519756,0,1,89,1627615519756,1627615519756,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,arp_spoofing
65,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,48862,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615521352,1627615521352,0,1,89,1627615521352,1627615521352,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,arp_spoofing
668,0,10.12.192.64,d2:19:d4:e9:94:86,d2:19:d4,62228,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615643857,1627615643857,0,1,167,1627615643857,1627615643857,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
228,0,10.50.113.34,d2:19:d4:e9:94:86,d2:19:d4,55135,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615766787,1627615766787,0,1,167,1627615766787,1627615766787,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
567,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,62686,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615238399,1627615243405,5006,2,166,1627615238399,1627615243405,5006,2,166,0,0,0,0,0,83,83.0,0.0,83,83,83.0,0.0,83,0,0.0,0.0,0,5006,5006.0,0.0,5006,5006,5006.0,0.0,5006,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,youtubei.googleapis.com,,,,,arp_spoofing
173,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,64511,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615127060,1627615132068,5008,2,168,1627615127060,1627615132068,5008,2,168,0,0,0,0,0,84,84.0,0.0,84,84,84.0,0.0,84,0,0.0,0.0,0,5008,5008.0,0.0,5008,5008,5008.0,0.0,5008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,growth-pa.googleapis.com,,,,,arp_spoofing
563,0,192.168.0.111,a2:bd:fa:b5:89:92,a2:bd:fa,59031,172.23.59.183,d2:19:d4:e9:94:86,d2:19:d4,54778,17,4,0,0,1627614603774,1627614603774,0,1,557,1627614603774,1627614603774,0,1,557,0,0,0,0,0,557,557.0,0.0,557,557,557.0,0.0,557,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,,,,,,normal
339,0,192.168.0.131,7e:d1:9d:c4:d1:73,7e:d1:9d,60750,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627614908398,1627614998327,89929,50,6736,1627614908398,1627614998327,89929,37,2955,1627614916012,1627614983691,67679,13,3781,78,134.72000000000006,93.63935157435311,310,78,79.86486486486486,1.5304712811230214,82,279,290.84615384615387,10.597532368796635,310,0,1835.2857142857144,4907.302929478336,33543,0,2498.0277777777787,5601.563921855655,33544,61,5639.916666666668,9931.247064953704,33543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.NetFlix,Network,0,6,appboot.netflix.com,,,,,arp_spoofing
184,0,10.48.80.148,d2:19:d4:e9:94:86,d2:19:d4,51119,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614770623,1627614770623,0,1,167,1627614770623,1627614770623,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
40,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,62687,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615095617,1627615100641,5024,2,156,1627615095617,1627615100641,5024,2,156,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,5024,5024.0,0.0,5024,5024,5024.0,0.0,5024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googleapis.com,,,,,arp_spoofing
263,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,59642,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615139332,1627615144333,5001,2,164,1627615139332,1627615144333,5001,2,164,0,0,0,0,0,82,82.0,0.0,82,82,82.0,0.0,82,0,0.0,0.0,0,5001,5001.0,0.0,5001,5001,5001.0,0.0,5001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,android.googleapis.com,,,,,arp_spoofing
102,0,192.168.0.151,52:8e:44:e1:da:9a,52:8e:44,3702,10.129.154.162,d2:19:d4:e9:94:86,d2:19:d4,3702,17,4,0,0,1627614744454,1627614744663,209,2,2800,1627614744454,1627614744663,209,2,2800,0,0,0,0,0,1400,1400.0,0.0,1400,1400,1400.0,0.0,1400,0,0.0,0.0,0,209,209.0,0.0,209,209,209.0,0.0,209,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSD,Network,1,1,,,,,,normal
320,0,211.152.154.27,d2:19:d4:e9:94:86,d2:19:d4,80,192.168.0.131,9e:a7:07:1a:a0:d2,9e:a7:07,47985,6,4,0,0,1627614904835,1627614926900,22065,7,414,1627614904835,1627614926900,22065,6,360,1627614911876,1627614911876,0,1,54,54,59.14285714285714,2.2677868380553625,60,60,60.0,0.0,60,54,54.0,0.0,54,42,3677.5,3259.2590415614404,7958,999,4413.0,3064.046017931193,8000,0,0.0,0.0,0,0,0,0,0,7,0,1,5,0,0,0,0,6,0,1,5,0,0,0,0,1,0,0,0,HTTP,Web,1,1,,,,,,arp_spoofing
338,0,10.50.96.170,d2:19:d4:e9:94:86,d2:19:d4,59644,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614908762,1627614908762,0,1,167,1627614908762,1627614908762,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
195,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,36459,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615526270,1627615526270,0,1,89,1627615526270,1627615526270,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,arp_spoofing
15,0,10.48.86.41,d2:19:d4:e9:94:86,d2:19:d4,54370,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627615516027,1627615516027,0,1,167,1627615516027,1627615516027,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
128,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,19544,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615115636,1627615120640,5004,2,156,1627615115636,1627615120640,5004,2,156,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleServices,Network,0,6,www.googleapis.com,,,,,arp_spoofing
149,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,40758,8.8.8.8,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615534266,1627615534266,0,1,89,1627615534266,1627615534266,0,1,89,0,0,0,0,0,89,89.0,0.0,89,89,89.0,0.0,89,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,connectivitycheck.gstatic.com,,,,,normal
400,0,192.168.0.121,5e:ea:b2:63:fc:aa,5e:ea:b2,55615,8.8.8.8,d2:19:d4:e9:94:86,d2:19:d4,53,17,4,0,0,1627615555459,1627615555478,19,2,198,1627615555459,1627615555459,0,1,79,1627615555478,1627615555478,0,1,119,79,99.0,28.284271247461906,119,79,79.0,0.0,79,119,119.0,0.0,119,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,clients3.google.com,,,,,normal
711,0,192.168.0.131,7e:d1:9d:c4:d1:73,7e:d1:9d,34960,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627614995183,1627614995183,0,1,74,1627614995183,1627614995183,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,www.google.com,,,,,arp_spoofing
213,0,10.50.33.141,d2:19:d4:e9:94:86,d2:19:d4,55564,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614532147,1627614532147,0,1,167,1627614532147,1627614532147,0,1,167,0,0,0,0,0,167,167.0,0.0,167,167,167.0,0.0,167,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
510,0,192.168.0.111,a2:bd:fa:b5:89:92,a2:bd:fa,59569,10.50.136.46,d2:19:d4:e9:94:86,d2:19:d4,55261,17,4,0,0,1627614575835,1627614575835,0,1,557,1627614575835,1627614575835,0,1,557,0,0,0,0,0,557,557.0,0.0,557,557,557.0,0.0,557,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,,,,,,normal
129,0,192.168.0.102,ca:47:5f:92:ed:09,ca:47:5f,60724,192.168.0.1,9e:a7:07:1a:a0:d2,9e:a7:07,53,17,4,0,0,1627615114669,1627615119673,5004,2,156,1627615114669,1627615119673,5004,2,156,0,0,0,0,0,78,78.0,0.0,78,78,78.0,0.0,78,0,0.0,0.0,0,5004,5004.0,0.0,5004,5004,5004.0,0.0,5004,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Facebook,Network,0,6,graph.facebook.com,,,,,arp_spoofing
80,0,10.131.137.49,d2:19:d4:e9:94:86,d2:19:d4,1900,239.255.255.250,46:c0:e1:eb:fe:23,46:c0:e1,1900,17,4,0,0,1627614731814,1627614731848,34,2,914,1627614731814,1627614731848,34,2,914,0,0,0,0,0,457,457.0,0.0,457,457,457.0,0.0,457,0,0.0,0.0,0,34,34.0,0.0,34,34,34.0,0.0,34,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,,normal
